Date,Open,High,Low,Close,Adj Close,Volume
2016-03-24,8000.000000,8000.000000,7500.000000,7500.000000,7500.000000,3200
2016-03-28,7500.000000,7500.000000,7500.000000,7500.000000,7500.000000,3000
2016-03-29,7450.000000,7500.000000,7450.000000,7500.000000,7500.000000,2000
2016-03-30,7850.000000,7850.000000,7350.000000,7350.000000,7350.000000,3100
2016-03-31,7300.000000,7500.000000,7300.000000,7500.000000,7500.000000,3000
2016-04-01,7500.000000,7500.000000,7500.000000,7500.000000,7500.000000,2000
2016-04-04,7500.000000,7500.000000,7500.000000,7500.000000,7500.000000,3000
2016-04-05,7500.000000,7500.000000,7500.000000,7500.000000,7500.000000,0
2016-04-06,7500.000000,7500.000000,7500.000000,7500.000000,7500.000000,0
2016-04-07,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,2000
2016-04-08,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,3000
2016-04-11,null,null,null,null,null,null
2016-04-12,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,3000
2016-04-13,null,null,null,null,null,null
2016-04-14,null,null,null,null,null,null
2016-04-15,null,null,null,null,null,null
2016-04-18,null,null,null,null,null,null
2016-04-19,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,0
2016-04-20,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,2000
2016-04-21,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,2800
2016-04-22,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,2000
2016-04-25,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,2000
2016-04-26,7900.000000,7950.000000,7900.000000,7950.000000,7950.000000,2000
2016-04-27,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,2000
2016-04-28,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,2000
2016-04-29,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-02,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-03,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-04,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-09,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-10,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-11,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-12,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-13,null,null,null,null,null,null
2016-05-16,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-17,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,3000
2016-05-18,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-19,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-20,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-23,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-24,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-25,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-26,7950.000000,7950.000000,7950.000000,7950.000000,7950.000000,0
2016-05-27,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,2000
2016-05-30,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,0
2016-05-31,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,0
2016-06-01,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,0
2016-06-02,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,0
2016-06-03,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,0
2016-06-06,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,0
2016-06-07,7900.000000,7900.000000,7900.000000,7900.000000,7900.000000,0
